file,listing,post_code,index,attachment_id,url,alt,alt_source,status
L06_DY5LagoCF-g_01.jpg,L06,DY5LagoCF-g,1,7746,https://nad-lan.co.il/wp-content/uploads/2026/09/L06_DY5LagoCF-g_01.jpg,"מיני פנטהאוז בחלל כפול מול הים, צוקי אביב, החלל הכפול וקיר הזכוכית לים",shotlist #1,uploaded
L06_DY5LagoCF-g_02.jpg,L06,DY5LagoCF-g,2,7747,https://nad-lan.co.il/wp-content/uploads/2026/09/L06_DY5LagoCF-g_02.jpg,"מיני פנטהאוז בחלל כפול מול הים, צוקי אביב, הנוף מהמרפסת",shotlist #2,uploaded
L06_DZJn9Kco44Q_01.jpg,L06,DZJn9Kco44Q,1,7748,https://nad-lan.co.il/wp-content/uploads/2026/09/L06_DZJn9Kco44Q_01.jpg,"מיני פנטהאוז בחלל כפול מול הים, צוקי אביב, החלל הכפול וקיר הזכוכית לים",shotlist #1,uploaded
L06_DaLkN_aIUmK_01.jpg,L06,DaLkN_aIUmK,1,7749,https://nad-lan.co.il/wp-content/uploads/2026/09/L06_DaLkN_aIUmK_01.jpg,"מיני פנטהאוז בחלל כפול מול הים, צוקי אביב, תמונה 7",fallback,uploaded
L06_DbngUuCI7gm_01.jpg,L06,DbngUuCI7gm,1,7750,https://nad-lan.co.il/wp-content/uploads/2026/09/L06_DbngUuCI7gm_01.jpg,"מיני פנטהאוז בחלל כפול מול הים, צוקי אביב, תמונה 8",fallback,uploaded
L06_Dbshp6PEkH4_01.jpg,L06,Dbshp6PEkH4,1,7751,https://nad-lan.co.il/wp-content/uploads/2026/09/L06_Dbshp6PEkH4_01.jpg,"מיני פנטהאוז בחלל כפול מול הים, צוקי אביב, תמונה 9",fallback,uploaded
L07_DV6aYANjLBm_01.jpg,L07,DV6aYANjLBm,1,7752,https://nad-lan.co.il/wp-content/uploads/2026/09/L07_DV6aYANjLBm_01.jpg,"מיני פנטהאוז חדש עם 80 מ״ר מרפסות, כוכב הצפון, הסלון עם יציאה למרפסת",shotlist #2,uploaded
L07_DV6aYANjLBm_02.jpg,L07,DV6aYANjLBm,2,7753,https://nad-lan.co.il/wp-content/uploads/2026/09/L07_DV6aYANjLBm_02.jpg,"מיני פנטהאוז חדש עם 80 מ״ר מרפסות, כוכב הצפון, המרפסת הראשית והנוף לתל אביב",shotlist #1,uploaded
L07_DX6qd1ro1NG_01.jpg,L07,DX6qd1ro1NG,1,7754,https://nad-lan.co.il/wp-content/uploads/2026/09/L07_DX6qd1ro1NG_01.jpg,"מיני פנטהאוז חדש עם 80 מ״ר מרפסות, כוכב הצפון, תמונה 3",fallback,uploaded
L07_DX9wx4ziADM_01.jpg,L07,DX9wx4ziADM,1,7755,https://nad-lan.co.il/wp-content/uploads/2026/09/L07_DX9wx4ziADM_01.jpg,"מיני פנטהאוז חדש עם 80 מ״ר מרפסות, כוכב הצפון, המטבח והמקרר האינטגרלי",shotlist #3,uploaded
L07_DX9wx4ziADM_02.jpg,L07,DX9wx4ziADM,2,7756,https://nad-lan.co.il/wp-content/uploads/2026/09/L07_DX9wx4ziADM_02.jpg,"מיני פנטהאוז חדש עם 80 מ״ר מרפסות, כוכב הצפון, הסלון עם יציאה למרפסת",shotlist #2,uploaded
L07_DX9wx4ziADM_03.jpg,L07,DX9wx4ziADM,3,7757,https://nad-lan.co.il/wp-content/uploads/2026/09/L07_DX9wx4ziADM_03.jpg,"מיני פנטהאוז חדש עם 80 מ״ר מרפסות, כוכב הצפון, המרפסת הראשית והנוף לתל אביב",shotlist #1,uploaded
L07_DX9wx4ziADM_04.jpg,L07,DX9wx4ziADM,4,7758,https://nad-lan.co.il/wp-content/uploads/2026/09/L07_DX9wx4ziADM_04.jpg,"מיני פנטהאוז חדש עם 80 מ״ר מרפסות, כוכב הצפון, אגף הילדים והמרפסת לים",shotlist #5,uploaded
L07_DX9wx4ziADM_05.jpg,L07,DX9wx4ziADM,5,7759,https://nad-lan.co.il/wp-content/uploads/2026/09/L07_DX9wx4ziADM_05.jpg,"מיני פנטהאוז חדש עם 80 מ״ר מרפסות, כוכב הצפון, תמונה 8",fallback,uploaded
L07_DX9wx4ziADM_06.jpg,L07,DX9wx4ziADM,6,7760,https://nad-lan.co.il/wp-content/uploads/2026/09/L07_DX9wx4ziADM_06.jpg,"מיני פנטהאוז חדש עם 80 מ״ר מרפסות, כוכב הצפון, תמונה 9",fallback,uploaded
L07_DX9wx4ziADM_07.jpg,L07,DX9wx4ziADM,7,7761,https://nad-lan.co.il/wp-content/uploads/2026/09/L07_DX9wx4ziADM_07.jpg,"מיני פנטהאוז חדש עם 80 מ״ר מרפסות, כוכב הצפון, תמונה 10",fallback,uploaded
L07_DYRLyC6NVyS_01.jpg,L07,DYRLyC6NVyS,1,7762,https://nad-lan.co.il/wp-content/uploads/2026/09/L07_DYRLyC6NVyS_01.jpg,"מיני פנטהאוז חדש עם 80 מ״ר מרפסות, כוכב הצפון, הסלון עם יציאה למרפסת",shotlist #2,uploaded
L07_DZp43r5DIou_01.jpg,L07,DZp43r5DIou,1,7763,https://nad-lan.co.il/wp-content/uploads/2026/09/L07_DZp43r5DIou_01.jpg,"מיני פנטהאוז חדש עם 80 מ״ר מרפסות, כוכב הצפון, המטבח והמקרר האינטגרלי",shotlist #3,uploaded
L07_DZp43r5DIou_02.jpg,L07,DZp43r5DIou,2,7764,https://nad-lan.co.il/wp-content/uploads/2026/09/L07_DZp43r5DIou_02.jpg,"מיני פנטהאוז חדש עם 80 מ״ר מרפסות, כוכב הצפון, הסלון עם יציאה למרפסת",shotlist #2,uploaded
L07_DZp43r5DIou_03.jpg,L07,DZp43r5DIou,3,7765,https://nad-lan.co.il/wp-content/uploads/2026/09/L07_DZp43r5DIou_03.jpg,"מיני פנטהאוז חדש עם 80 מ״ר מרפסות, כוכב הצפון, הסלון עם יציאה למרפסת",shotlist #2,uploaded
L07_DZp43r5DIou_04.jpg,L07,DZp43r5DIou,4,7766,https://nad-lan.co.il/wp-content/uploads/2026/09/L07_DZp43r5DIou_04.jpg,"מיני פנטהאוז חדש עם 80 מ״ר מרפסות, כוכב הצפון, הסלון עם יציאה למרפסת",shotlist #2,uploaded
L07_DZp43r5DIou_05.jpg,L07,DZp43r5DIou,5,7767,https://nad-lan.co.il/wp-content/uploads/2026/09/L07_DZp43r5DIou_05.jpg,"מיני פנטהאוז חדש עם 80 מ״ר מרפסות, כוכב הצפון, הסלון עם יציאה למרפסת",shotlist #2,uploaded
L07_DZp43r5DIou_06.jpg,L07,DZp43r5DIou,6,7768,https://nad-lan.co.il/wp-content/uploads/2026/09/L07_DZp43r5DIou_06.jpg,"מיני פנטהאוז חדש עם 80 מ״ר מרפסות, כוכב הצפון, המרפסת הראשית והנוף לתל אביב",shotlist #1,uploaded
L07_DZp43r5DIou_07.jpg,L07,DZp43r5DIou,7,7769,https://nad-lan.co.il/wp-content/uploads/2026/09/L07_DZp43r5DIou_07.jpg,"מיני פנטהאוז חדש עם 80 מ״ר מרפסות, כוכב הצפון, המרפסת הראשית והנוף לתל אביב",shotlist #1,uploaded
L07_DZp43r5DIou_08.jpg,L07,DZp43r5DIou,8,7770,https://nad-lan.co.il/wp-content/uploads/2026/09/L07_DZp43r5DIou_08.jpg,"מיני פנטהאוז חדש עם 80 מ״ר מרפסות, כוכב הצפון, תמונה 19",fallback,uploaded
L07_DZp43r5DIou_09.jpg,L07,DZp43r5DIou,9,7771,https://nad-lan.co.il/wp-content/uploads/2026/09/L07_DZp43r5DIou_09.jpg,"מיני פנטהאוז חדש עם 80 מ״ר מרפסות, כוכב הצפון, אגף הילדים והמרפסת לים",shotlist #5,uploaded
L07_DZp43r5DIou_10.jpg,L07,DZp43r5DIou,10,7772,https://nad-lan.co.il/wp-content/uploads/2026/09/L07_DZp43r5DIou_10.jpg,"מיני פנטהאוז חדש עם 80 מ״ר מרפסות, כוכב הצפון, אגף הילדים והמרפסת לים",shotlist #5,uploaded
L07_DbGNkLxK6ur_01.jpg,L07,DbGNkLxK6ur,1,7773,https://nad-lan.co.il/wp-content/uploads/2026/09/L07_DbGNkLxK6ur_01.jpg,"מיני פנטהאוז חדש עם 80 מ״ר מרפסות, כוכב הצפון, תמונה 22",fallback,uploaded
L07_DcbomCFoxSF_01.jpg,L07,DcbomCFoxSF,1,7774,https://nad-lan.co.il/wp-content/uploads/2026/09/L07_DcbomCFoxSF_01.jpg,"מיני פנטהאוז חדש עם 80 מ״ר מרפסות, כוכב הצפון, תמונה 23",fallback,uploaded
L08_DcY_pIuIID7_01.jpg,L08,DcY_pIuIID7,1,7775,https://nad-lan.co.il/wp-content/uploads/2026/09/L08_DcY_pIuIID7_01.jpg,"4.5 חדרים במתחם עם בריכה וספא, מגדלי נאמן, תמונה 1",fallback,uploaded
L08_DclC9_vlIYo_01.jpg,L08,DclC9_vlIYo,1,7776,https://nad-lan.co.il/wp-content/uploads/2026/09/L08_DclC9_vlIYo_01.jpg,"4.5 חדרים במתחם עם בריכה וספא, מגדלי נאמן, תמונה 2",fallback,uploaded
L09_DTs2DyHE60X_01.jpg,L09,DTs2DyHE60X,1,7777,https://nad-lan.co.il/wp-content/uploads/2026/09/L09_DTs2DyHE60X_01.jpg,"מיני פנטהאוז של 5 חדרים עם נוף לים, נופי ים, הסלון",shotlist #2,uploaded
L09_DTs2DyHE60X_02.jpg,L09,DTs2DyHE60X,2,7778,https://nad-lan.co.il/wp-content/uploads/2026/09/L09_DTs2DyHE60X_02.jpg,"מיני פנטהאוז של 5 חדרים עם נוף לים, נופי ים, המרפסת הפונה לים והנוף",shotlist #1,uploaded
L09_DWvZ5OpjMPP_01.jpg,L09,DWvZ5OpjMPP,1,7779,https://nad-lan.co.il/wp-content/uploads/2026/09/L09_DWvZ5OpjMPP_01.jpg,"מיני פנטהאוז של 5 חדרים עם נוף לים, נופי ים, תמונה 3",fallback,uploaded
L09_DXlgTdJCBGQ_01.jpg,L09,DXlgTdJCBGQ,1,7780,https://nad-lan.co.il/wp-content/uploads/2026/09/L09_DXlgTdJCBGQ_01.jpg,"מיני פנטהאוז של 5 חדרים עם נוף לים, נופי ים, תמונה 4",fallback,uploaded
L09_DYCGxK5jEkv_01.jpg,L09,DYCGxK5jEkv,1,7781,https://nad-lan.co.il/wp-content/uploads/2026/09/L09_DYCGxK5jEkv_01.jpg,"מיני פנטהאוז של 5 חדרים עם נוף לים, נופי ים, תמונה 5",fallback,uploaded
L09_DZU55YsjG_g_01.jpg,L09,DZU55YsjG_g,1,7782,https://nad-lan.co.il/wp-content/uploads/2026/09/L09_DZU55YsjG_g_01.jpg,"מיני פנטהאוז של 5 חדרים עם נוף לים, נופי ים, הסלון",shotlist #2,uploaded
L09_DZU55YsjG_g_02.jpg,L09,DZU55YsjG_g,2,7783,https://nad-lan.co.il/wp-content/uploads/2026/09/L09_DZU55YsjG_g_02.jpg,"מיני פנטהאוז של 5 חדרים עם נוף לים, נופי ים, המטבח",shotlist #3,uploaded
L09_DZU55YsjG_g_03.jpg,L09,DZU55YsjG_g,3,7784,https://nad-lan.co.il/wp-content/uploads/2026/09/L09_DZU55YsjG_g_03.jpg,"מיני פנטהאוז של 5 חדרים עם נוף לים, נופי ים, יחידות ההורים",shotlist #4,uploaded
L09_DZsic4RDBUr_01.jpg,L09,DZsic4RDBUr,1,7785,https://nad-lan.co.il/wp-content/uploads/2026/09/L09_DZsic4RDBUr_01.jpg,"מיני פנטהאוז של 5 חדרים עם נוף לים, נופי ים, הסלון",shotlist #2,uploaded
L09_DZsic4RDBUr_02.jpg,L09,DZsic4RDBUr,2,7786,https://nad-lan.co.il/wp-content/uploads/2026/09/L09_DZsic4RDBUr_02.jpg,"מיני פנטהאוז של 5 חדרים עם נוף לים, נופי ים, הסלון",shotlist #2,uploaded
L10_DdLdx2sCISW_01.jpg,L10,DdLdx2sCISW,1,7787,https://nad-lan.co.il/wp-content/uploads/2026/09/L10_DdLdx2sCISW_01.jpg,"3 חדרים עם מרפסת של 20 מ״ר ו-2 חניות, נופי ים, הסלון לכיוון המרפסת",shotlist #3,uploaded
L10_DdLdx2sCISW_02.jpg,L10,DdLdx2sCISW,2,7788,https://nad-lan.co.il/wp-content/uploads/2026/09/L10_DdLdx2sCISW_02.jpg,"3 חדרים עם מרפסת של 20 מ״ר ו-2 חניות, נופי ים, המרפסת והשטח הפתוח מולה",shotlist #2,uploaded
L10_DdLdx2sCISW_03.jpg,L10,DdLdx2sCISW,3,7789,https://nad-lan.co.il/wp-content/uploads/2026/09/L10_DdLdx2sCISW_03.jpg,"3 חדרים עם מרפסת של 20 מ״ר ו-2 חניות, נופי ים, הסלון לכיוון המרפסת",shotlist #3,uploaded
L10_DdLdx2sCISW_04.jpg,L10,DdLdx2sCISW,4,7790,https://nad-lan.co.il/wp-content/uploads/2026/09/L10_DdLdx2sCISW_04.jpg,"3 חדרים עם מרפסת של 20 מ״ר ו-2 חניות, נופי ים, המרפסת והשטח הפתוח מולה",shotlist #2,uploaded
L11_DcNd78Goers_01.jpg,L11,DcNd78Goers,1,7791,https://nad-lan.co.il/wp-content/uploads/2026/09/L11_DcNd78Goers_01.jpg,"5 חדרים בקומה גבוהה במתחם עם בריכה, רמת אביב, הסלון",shotlist #4,uploaded
